file_name,class_id,class_name,pred_class_id,pred_class_name,window_size,confidence,is_pred_correct,time_interval,sampling_strategy
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,0.9999018,True,0,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,40,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,0.99514645,True,80,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,120,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,238,playing monopoly,5,0.99994993,False,160,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,200,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,240,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,0,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,40,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,80,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,120,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,160,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,200,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,240,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,0,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,40,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,80,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,0.99999964,True,120,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,160,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,200,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,240,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,0,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,40,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,80,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,120,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,238,playing monopoly,7,0.45846525,False,160,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,200,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,240,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,0,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,40,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,80,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,120,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,160,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,200,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,240,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,0,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,40,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,80,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,0.9999778,True,120,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,160,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,200,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,240,Random
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,0,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,40,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,0.99999976,True,80,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,120,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,160,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,200,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,240,MostRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,0,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,40,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,80,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,120,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,160,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,200,LeastRecent
fgdvvLLJ4qo.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,240,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,0,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,40,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,80,Random
ITO1tntk1G8.mp4,46,carving pumpkin,0,abseiling,5,0.13293453,False,120,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,160,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,200,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,0.9816087,True,240,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,0,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,40,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,398,yoga,5,0.13359864,False,80,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,0,abseiling,5,0.14606063,False,120,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,0.9442795,True,160,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,0.99867815,True,200,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,0.99995387,True,240,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,0,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,40,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,80,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,398,yoga,5,0.13611951,False,120,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,0,abseiling,5,0.14792067,False,160,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,0.9992252,True,200,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,5,0.9956246,True,240,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,0,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,40,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,0.1333069,True,80,Random
ITO1tntk1G8.mp4,46,carving pumpkin,333,stretching arm,7,0.2318077,False,120,Random
ITO1tntk1G8.mp4,46,carving pumpkin,94,dodgeball,7,0.23888765,False,160,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,200,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,240,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,0,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,40,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,333,stretching arm,7,0.22008711,False,80,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,333,stretching arm,7,0.2169493,False,120,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,160,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,200,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,240,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,0,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,40,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,80,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,333,stretching arm,7,0.22631739,False,120,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,156,hopscotch,7,0.31387258,False,160,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,200,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,240,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,0,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,40,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,80,Random
ITO1tntk1G8.mp4,46,carving pumpkin,333,stretching arm,9,0.33632287,False,120,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,0.9999999,True,160,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,200,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,240,Random
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,0,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,40,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,333,stretching arm,9,0.33786714,False,80,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,333,stretching arm,9,0.33277863,False,120,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,160,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,200,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,240,MostRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,0,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,40,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,80,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,333,stretching arm,9,0.33968684,False,120,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,333,stretching arm,9,0.2811413,False,160,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,200,LeastRecent
ITO1tntk1G8.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,240,LeastRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,0,Random
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,40,Random
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,80,Random
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,0,MostRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,40,MostRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,80,MostRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,0,LeastRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,40,LeastRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,80,LeastRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,0,Random
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,40,Random
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,80,Random
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,0,MostRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,40,MostRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,80,MostRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,0,LeastRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,40,LeastRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,80,LeastRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,0,Random
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,40,Random
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,80,Random
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,0,MostRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,40,MostRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,80,MostRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,0,LeastRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,40,LeastRecent
RwH24anO8bU.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,80,LeastRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,0,Random
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,40,Random
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,5,0.9780203,True,80,Random
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,0,MostRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,249,playing ukulele,5,0.92508596,False,40,MostRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,5,0.044298436,True,80,MostRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,394,wrapping present,5,0.20108695,False,0,LeastRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,40,LeastRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,5,1.0,True,80,LeastRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,0,Random
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,40,Random
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,80,Random
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,0,MostRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,40,MostRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,7,0.99999845,True,80,MostRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,0,LeastRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,40,LeastRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,7,1.0,True,80,LeastRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,0,Random
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,40,Random
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,80,Random
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,0,MostRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,40,MostRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,9,0.99987817,True,80,MostRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,394,wrapping present,9,0.940057,False,0,LeastRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,40,LeastRecent
VWYSTU8X0lg.mp4,46,carving pumpkin,46,carving pumpkin,9,1.0,True,80,LeastRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,5,0.83661306,True,0,Random
ceXdwIxEMYk.mp4,43,capoeira,45,cartwheeling,5,0.7571817,False,40,Random
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,5,0.99998915,True,80,Random
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,5,0.42747077,True,120,Random
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,5,0.7287638,True,0,MostRecent
ceXdwIxEMYk.mp4,43,capoeira,147,gymnastics tumbling,5,0.7178865,False,40,MostRecent
ceXdwIxEMYk.mp4,43,capoeira,183,lunge,5,0.952587,False,80,MostRecent
ceXdwIxEMYk.mp4,43,capoeira,398,yoga,5,0.7112386,False,120,MostRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,5,0.999985,True,0,LeastRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,5,0.9997199,True,40,LeastRecent
ceXdwIxEMYk.mp4,43,capoeira,357,throwing ball,5,0.31413817,False,80,LeastRecent
ceXdwIxEMYk.mp4,43,capoeira,183,lunge,5,0.5125601,False,120,LeastRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,7,0.99528116,True,0,Random
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,7,0.99969184,True,40,Random
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,7,0.9999846,True,80,Random
ceXdwIxEMYk.mp4,43,capoeira,302,side kick,7,0.8969353,False,120,Random
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,7,0.99528116,True,0,MostRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,7,0.42871052,True,40,MostRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,7,0.84057146,True,80,MostRecent
ceXdwIxEMYk.mp4,43,capoeira,398,yoga,7,0.6024444,False,120,MostRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,7,0.9999995,True,0,LeastRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,7,0.99969184,True,40,LeastRecent
ceXdwIxEMYk.mp4,43,capoeira,305,situp,7,0.9998574,False,80,LeastRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,7,0.88521695,True,120,LeastRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,9,0.9979207,True,0,Random
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,9,0.99964106,True,40,Random
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,9,0.9999993,True,80,Random
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,9,0.999954,True,120,Random
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,9,0.68024194,True,0,MostRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,9,0.99835736,True,40,MostRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,9,0.9376042,True,80,MostRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,9,0.9021896,True,120,MostRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,9,0.9989335,True,0,LeastRecent
ceXdwIxEMYk.mp4,43,capoeira,43,capoeira,9,0.9998919,True,40,LeastRecent
ceXdwIxEMYk.mp4,43,capoeira,357,throwing ball,9,0.42137882,False,80,LeastRecent
ceXdwIxEMYk.mp4,43,capoeira,183,lunge,9,0.89498353,False,120,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,265,reading newspaper,5,0.28168195,False,0,Random
0s7WgsH62E8.mp4,43,capoeira,100,drinking,5,0.08937293,False,40,Random
0s7WgsH62E8.mp4,43,capoeira,399,zumba,5,0.3012661,False,80,Random
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,5,0.99291104,True,120,Random
0s7WgsH62E8.mp4,43,capoeira,399,zumba,5,0.5698893,False,160,Random
0s7WgsH62E8.mp4,43,capoeira,336,surfing crowd,5,0.28693065,False,200,Random
0s7WgsH62E8.mp4,43,capoeira,377,waiting in line,5,0.30235177,False,240,Random
0s7WgsH62E8.mp4,43,capoeira,265,reading newspaper,5,0.5066985,False,0,MostRecent
0s7WgsH62E8.mp4,43,capoeira,399,zumba,5,0.9047542,False,40,MostRecent
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,5,0.9849225,True,80,MostRecent
0s7WgsH62E8.mp4,43,capoeira,399,zumba,5,0.38601097,False,120,MostRecent
0s7WgsH62E8.mp4,43,capoeira,51,celebrating,5,0.17278919,False,160,MostRecent
0s7WgsH62E8.mp4,43,capoeira,377,waiting in line,5,0.23701538,False,200,MostRecent
0s7WgsH62E8.mp4,43,capoeira,192,marching,5,0.19134615,False,240,MostRecent
0s7WgsH62E8.mp4,43,capoeira,256,pumping fist,5,0.031900205,False,0,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,265,reading newspaper,5,0.15735337,False,40,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,399,zumba,5,0.99831414,False,80,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,5,0.98130727,True,120,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,399,zumba,5,0.51627797,False,160,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,336,surfing crowd,5,0.3292218,False,200,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,377,waiting in line,5,0.71891284,False,240,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,74,counting money,7,0.052154075,False,0,Random
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,7,0.99997437,True,40,Random
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,7,0.67312384,True,80,Random
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,7,0.9999999,True,120,Random
0s7WgsH62E8.mp4,43,capoeira,51,celebrating,7,0.8643379,False,160,Random
0s7WgsH62E8.mp4,43,capoeira,377,waiting in line,7,0.5083122,False,200,Random
0s7WgsH62E8.mp4,43,capoeira,377,waiting in line,7,0.43947452,False,240,Random
0s7WgsH62E8.mp4,43,capoeira,252,playing xylophone,7,0.4719871,False,0,MostRecent
0s7WgsH62E8.mp4,43,capoeira,399,zumba,7,0.9691965,False,40,MostRecent
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,7,0.98069876,True,80,MostRecent
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,7,0.99933594,True,120,MostRecent
0s7WgsH62E8.mp4,43,capoeira,51,celebrating,7,0.8643379,False,160,MostRecent
0s7WgsH62E8.mp4,43,capoeira,219,playing bagpipes,7,0.40724853,False,200,MostRecent
0s7WgsH62E8.mp4,43,capoeira,55,cheerleading,7,0.510389,False,240,MostRecent
0s7WgsH62E8.mp4,43,capoeira,288,shaking hands,7,0.12691712,False,0,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,87,dancing macarena,7,0.3083349,False,40,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,399,zumba,7,0.9999596,False,80,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,7,0.9999981,True,120,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,192,marching,7,0.65735286,False,160,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,51,celebrating,7,0.79418874,False,200,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,377,waiting in line,7,0.6801964,False,240,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,306,skateboarding,9,0.16412972,False,0,Random
0s7WgsH62E8.mp4,43,capoeira,114,eating hotdog,9,0.35084054,False,40,Random
0s7WgsH62E8.mp4,43,capoeira,346,tai chi,9,0.6635498,False,80,Random
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,9,0.9915536,True,120,Random
0s7WgsH62E8.mp4,43,capoeira,51,celebrating,9,0.44944453,False,160,Random
0s7WgsH62E8.mp4,43,capoeira,377,waiting in line,9,0.87597454,False,200,Random
0s7WgsH62E8.mp4,43,capoeira,377,waiting in line,9,0.9388352,False,240,Random
0s7WgsH62E8.mp4,43,capoeira,114,eating hotdog,9,0.7043736,False,0,MostRecent
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,9,0.8280788,True,40,MostRecent
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,9,0.9999989,True,80,MostRecent
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,9,0.9950126,True,120,MostRecent
0s7WgsH62E8.mp4,43,capoeira,149,headbanging,9,0.8703572,False,160,MostRecent
0s7WgsH62E8.mp4,43,capoeira,377,waiting in line,9,0.55237705,False,200,MostRecent
0s7WgsH62E8.mp4,43,capoeira,294,shearing sheep,9,0.44496384,False,240,MostRecent
0s7WgsH62E8.mp4,43,capoeira,115,eating ice cream,9,0.23100314,False,0,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,87,dancing macarena,9,0.5597375,False,40,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,399,zumba,9,0.9997563,False,80,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,43,capoeira,9,0.99999833,True,120,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,243,playing recorder,9,0.22077908,False,160,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,294,shearing sheep,9,0.978143,False,200,LeastRecent
0s7WgsH62E8.mp4,43,capoeira,377,waiting in line,9,0.9268309,False,240,LeastRecent
ty7kVcw_lZE.mp4,43,capoeira,43,capoeira,5,0.8030847,True,0,Random
ty7kVcw_lZE.mp4,43,capoeira,43,capoeira,5,1.0,True,40,Random
ty7kVcw_lZE.mp4,43,capoeira,43,capoeira,5,1.0,True,80,Random
ty7kVcw_lZE.mp4,43,capoeira,43,capoeira,5,1.0,True,120,Random
ty7kVcw_lZE.mp4,43,capoeira,46,carving pumpkin,5,0.28009838,False,160,Random
ty7kVcw_lZE.mp4,43,capoeira,51,celebrating,5,0.38488394,False,200,Random
ty7kVcw_lZE.mp4,43,capoeira,43,capoeira,5,1.0,True,0,MostRecent
ty7kVcw_lZE.mp4,43,capoeira,43,capoeira,5,1.0,True,40,MostRecent
ty7kVcw_lZE.mp4,43,capoeira,43,capoeira,5,1.0,True,80,MostRecent
