file_name,class_id,class_name,pred_class_id,pred_class_name,confidence,is_pred_correct,time_interval,sampling_strategy
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,107,dunking basketball,0.13850373,False,8,Random
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,107,dunking basketball,0.09295045,False,9,Random
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,86,dancing gangnam style,0.11124774,True,10,Random
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,107,dunking basketball,0.10843923,False,11,Random
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,107,dunking basketball,0.21866558,False,5,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,160,hurdling,0.5111034,False,6,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,107,dunking basketball,0.033366784,False,7,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,114,eating hotdog,0.056625765,False,8,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,86,dancing gangnam style,0.35750252,True,9,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,86,dancing gangnam style,0.44889003,True,10,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,86,dancing gangnam style,0.30587342,True,11,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,338,sweeping floor,0.20335682,False,5,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,345,sword fighting,0.37949583,False,6,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,158,hugging,0.18022671,False,7,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,158,hugging,0.18022671,False,8,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,180,laughing,0.8652524,False,9,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,180,laughing,0.8450371,False,10,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\icFY46A9Zdg.mp4,86,dancing gangnam style,180,laughing,0.72090024,False,11,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,86,dancing gangnam style,0.9939686,True,5,Random
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,86,dancing gangnam style,0.9917182,True,6,Random
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,86,dancing gangnam style,0.96753424,True,7,Random
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,86,dancing gangnam style,0.38653305,True,8,Random
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,30,bouncing on trampoline,0.80390126,False,9,Random
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,30,bouncing on trampoline,0.6523067,False,10,Random
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,86,dancing gangnam style,0.5675997,True,11,Random
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,30,bouncing on trampoline,0.94575834,False,5,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,30,bouncing on trampoline,0.953104,False,6,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,86,dancing gangnam style,0.99611914,True,7,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,30,bouncing on trampoline,0.55381465,False,8,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,86,dancing gangnam style,0.9884547,True,9,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,86,dancing gangnam style,0.98961955,True,10,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,86,dancing gangnam style,0.97339636,True,11,MostRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,30,bouncing on trampoline,0.98921305,False,5,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,30,bouncing on trampoline,0.8686433,False,6,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,30,bouncing on trampoline,0.9531599,False,7,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,30,bouncing on trampoline,0.9531599,False,8,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,0,abseiling,0.7576867,False,9,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,0,abseiling,0.6825434,False,10,LeastRecent
datasets\kinetics400_5per\train\dancing gangnam style\JisAuMlKaD8.mp4,86,dancing gangnam style,0,abseiling,0.55358166,False,11,LeastRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,124,feeding fish,0.022061054,False,5,Random
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,124,feeding fish,0.017997343,False,6,Random
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.5054017,True,7,Random
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.5054017,True,8,Random
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.3729489,True,9,Random
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.39788246,True,10,Random
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.3536974,True,11,Random
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.14964707,True,5,MostRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.23744962,True,6,MostRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.99420655,True,7,MostRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.8045191,True,8,MostRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.9999701,True,9,MostRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.9999685,True,10,MostRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.99999046,True,11,MostRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,325,somersaulting,0.016215403,False,5,LeastRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,105,drop kicking,0.018464603,False,6,LeastRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.13030472,True,7,LeastRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.13030472,True,8,LeastRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,142,golf driving,0.05672845,False,9,LeastRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,142,golf driving,0.05839051,False,10,LeastRecent
datasets\kinetics400_5per\train\vault\9io7jqJQZAE.mp4,376,vault,376,vault,0.05942488,True,11,LeastRecent
datasets\kinetics400_5per\train\vault\_mPrBWdatho.mp4,376,vault,376,vault,0.9999275,True,5,Random
datasets\kinetics400_5per\train\vault\_mPrBWdatho.mp4,376,vault,376,vault,0.9995208,True,6,Random
datasets\kinetics400_5per\train\vault\_mPrBWdatho.mp4,376,vault,376,vault,0.9999999,True,7,Random
datasets\kinetics400_5per\train\vault\_mPrBWdatho.mp4,376,vault,376,vault,0.99999475,True,8,Random
datasets\kinetics400_5per\train\vault\_mPrBWdatho.mp4,376,vault,376,vault,0.8278611,True,5,MostRecent
datasets\kinetics400_5per\train\vault\_mPrBWdatho.mp4,376,vault,151,high jump,0.49292487,False,6,MostRecent
datasets\kinetics400_5per\train\vault\_mPrBWdatho.mp4,376,vault,376,vault,0.9625822,True,7,MostRecent
datasets\kinetics400_5per\train\vault\_mPrBWdatho.mp4,376,vault,376,vault,0.9969272,True,8,MostRecent
datasets\kinetics400_5per\train\vault\_mPrBWdatho.mp4,376,vault,376,vault,1.0,True,5,LeastRecent
datasets\kinetics400_5per\train\vault\_mPrBWdatho.mp4,376,vault,376,vault,1.0,True,6,LeastRecent
datasets\kinetics400_5per\train\vault\_mPrBWdatho.mp4,376,vault,376,vault,1.0,True,7,LeastRecent
datasets\kinetics400_5per\train\vault\_mPrBWdatho.mp4,376,vault,376,vault,1.0,True,8,LeastRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,376,vault,0.4943486,True,5,Random
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,147,gymnastics tumbling,0.62193805,False,6,Random
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,147,gymnastics tumbling,0.98993975,False,7,Random
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,147,gymnastics tumbling,0.9170598,False,8,Random
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,367,triple jump,0.727748,False,9,Random
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,367,triple jump,0.73468894,False,10,Random
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,367,triple jump,0.66183645,False,11,Random
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,376,vault,0.99254286,True,5,MostRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,376,vault,0.99821585,True,6,MostRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,376,vault,0.8397147,True,7,MostRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,238,playing monopoly,0.7179872,False,8,MostRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,246,playing tennis,0.5054179,False,9,MostRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,246,playing tennis,0.5129231,False,10,MostRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,246,playing tennis,0.5493575,False,11,MostRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,376,vault,0.4983477,True,5,LeastRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,376,vault,0.64633685,True,6,LeastRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,376,vault,0.84322256,True,7,LeastRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,376,vault,0.84322256,True,8,LeastRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,376,vault,0.9031242,True,9,LeastRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,376,vault,0.9099338,True,10,LeastRecent
datasets\kinetics400_5per\train\vault\hr7M2eH8EqE.mp4,376,vault,376,vault,0.967004,True,11,LeastRecent
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,0.9999362,True,5,Random
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,0.99795437,True,6,Random
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,0.53449756,True,7,Random
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,0.7605699,True,8,Random
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,0.9999963,True,9,Random
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,0.9999958,True,10,Random
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,0.9999999,True,5,MostRecent
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,0.9999937,True,6,MostRecent
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,147,gymnastics tumbling,0.9979717,False,7,MostRecent
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,1.0,True,8,MostRecent
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,147,gymnastics tumbling,0.6150182,False,9,MostRecent
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,147,gymnastics tumbling,0.65833175,False,10,MostRecent
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,0.9999939,True,5,LeastRecent
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,0.99999833,True,6,LeastRecent
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,1.0,True,7,LeastRecent
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,1.0,True,8,LeastRecent
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,1.0,True,9,LeastRecent
datasets\kinetics400_5per\train\vault\EBhe-6Z6JFQ.mp4,376,vault,376,vault,1.0,True,10,LeastRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.54436743,True,5,Random
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,147,gymnastics tumbling,0.54133826,False,6,Random
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.9939534,True,7,Random
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.883842,True,8,Random
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,55,cheerleading,0.63980126,False,9,Random
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,55,cheerleading,0.6941298,False,10,Random
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.96137285,True,11,Random
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.974512,True,5,MostRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.7519404,True,6,MostRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.91782176,True,7,MostRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.9951749,True,8,MostRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.99999607,True,9,MostRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.99999595,True,10,MostRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.9999862,True,11,MostRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.9748332,True,5,LeastRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.99432796,True,6,LeastRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.9872507,True,7,LeastRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,376,vault,0.9872507,True,8,LeastRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,318,snatch weight lifting,0.95503974,False,9,LeastRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,318,snatch weight lifting,0.9476246,False,10,LeastRecent
datasets\kinetics400_5per\train\vault\P15mCraJJ9I.mp4,376,vault,318,snatch weight lifting,0.92345744,False,11,LeastRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,251,playing volleyball,0.801281,False,5,Random
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,182,long jump,0.19045843,False,6,Random
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,107,dunking basketball,0.22787975,False,7,Random
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,107,dunking basketball,0.23739186,False,8,Random
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,34,breakdancing,0.79629016,False,9,Random
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,34,breakdancing,0.7707023,False,10,Random
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,107,dunking basketball,0.77222323,False,11,Random
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,251,playing volleyball,0.3749163,False,5,MostRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,107,dunking basketball,0.33945778,False,6,MostRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,34,breakdancing,0.42757812,False,7,MostRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,94,dodgeball,0.6941097,False,8,MostRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,298,shot put,0.6864434,False,9,MostRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,298,shot put,0.6553724,False,10,MostRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,298,shot put,0.5370909,False,11,MostRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,346,tai chi,0.5090067,False,5,LeastRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,75,country line dancing,0.5756724,False,6,LeastRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,34,breakdancing,0.58702546,False,7,LeastRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,34,breakdancing,0.58702546,False,8,LeastRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,346,tai chi,0.9730681,False,9,LeastRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,346,tai chi,0.9851179,False,10,LeastRecent
datasets\kinetics400_5per\train\swing dancing\N5p0r98cZl8.mp4,342,swing dancing,346,tai chi,0.9571244,False,11,LeastRecent
datasets\kinetics400_5per\train\swing dancing\vxgvUXAvq-M.mp4,342,swing dancing,152,high kick,0.6372333,False,5,Random
datasets\kinetics400_5per\train\swing dancing\vxgvUXAvq-M.mp4,342,swing dancing,152,high kick,0.34115633,False,6,Random
datasets\kinetics400_5per\train\swing dancing\vxgvUXAvq-M.mp4,342,swing dancing,298,shot put,0.3757157,False,5,MostRecent
datasets\kinetics400_5per\train\swing dancing\vxgvUXAvq-M.mp4,342,swing dancing,148,hammer throw,0.4931678,False,6,MostRecent
datasets\kinetics400_5per\train\swing dancing\vxgvUXAvq-M.mp4,342,swing dancing,330,squat,0.18354754,False,5,LeastRecent
datasets\kinetics400_5per\train\swing dancing\vxgvUXAvq-M.mp4,342,swing dancing,330,squat,0.3408381,False,6,LeastRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.9426507,True,5,Random
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.6435788,True,6,Random
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.73133826,True,7,Random
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.7945147,True,8,Random
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.9986719,True,9,Random
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.99718505,True,10,Random
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.99651164,True,11,Random
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.72736263,True,5,MostRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.43002242,True,6,MostRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,283,salsa dancing,0.09136506,False,7,MostRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.72602606,True,8,MostRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.96953714,True,9,MostRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.97025317,True,10,MostRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.95200074,True,11,MostRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.8600305,True,5,LeastRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.9158481,True,6,LeastRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.98431444,True,7,LeastRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.98431444,True,8,LeastRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.9840522,True,9,LeastRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.9830875,True,10,LeastRecent
datasets\kinetics400_5per\train\swing dancing\xzjZZI6NgWM.mp4,342,swing dancing,342,swing dancing,0.9851424,True,11,LeastRecent
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,322,snowboarding,0.06447176,False,5,Random
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,322,snowboarding,0.045274224,False,6,Random
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,342,swing dancing,0.98272187,True,7,Random
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,342,swing dancing,0.95553875,True,8,Random
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,342,swing dancing,0.9998677,True,9,Random
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,342,swing dancing,0.55863357,True,5,MostRecent
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,85,dancing charleston,0.24510595,False,6,MostRecent
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,85,dancing charleston,0.561376,False,7,MostRecent
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,85,dancing charleston,0.5731563,False,8,MostRecent
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,85,dancing charleston,0.5447855,False,9,MostRecent
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,85,dancing charleston,0.15750393,False,5,LeastRecent
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,85,dancing charleston,0.08005606,False,6,LeastRecent
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,85,dancing charleston,0.9733372,False,7,LeastRecent
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,85,dancing charleston,0.9733372,False,8,LeastRecent
datasets\kinetics400_5per\train\swing dancing\pHoTm0CTHqg.mp4,342,swing dancing,85,dancing charleston,0.9172335,False,9,LeastRecent
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,49,catching or throwing frisbee,0.056953907,False,5,Random
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,164,ice skating,0.08009874,False,6,Random
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,164,ice skating,0.81131583,False,7,Random
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,283,salsa dancing,0.41163164,False,8,Random
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,49,catching or throwing frisbee,0.20805757,False,9,Random
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,164,ice skating,0.11611247,False,5,MostRecent
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,164,ice skating,0.06773607,False,6,MostRecent
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,342,swing dancing,0.6067075,True,7,MostRecent
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,164,ice skating,0.4321543,False,8,MostRecent
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,283,salsa dancing,0.6417055,False,9,MostRecent
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,49,catching or throwing frisbee,0.0868273,False,5,LeastRecent
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,164,ice skating,0.16051745,False,6,LeastRecent
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,266,recording music,0.3273432,False,7,LeastRecent
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,266,recording music,0.3273432,False,8,LeastRecent
datasets\kinetics400_5per\train\swing dancing\LjuwG65Z_GU.mp4,342,swing dancing,24,blowing glass,0.48654792,False,9,LeastRecent
datasets\kinetics400_5per\train\hoverboarding\F1qF6tpEi2c.mp4,157,hoverboarding,192,marching,0.38301748,False,5,Random
datasets\kinetics400_5per\train\hoverboarding\F1qF6tpEi2c.mp4,157,hoverboarding,192,marching,0.37538475,False,6,Random
